,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
1,-0.0028969563623028913,-0.0028947561422808725,-0.002894022735606872,-0.0028962229556288824,-0.0028962229556288824,-0.0028976897689768836,-0.002896222955628899,-0.0028940227356068966,-0.002896222955628899,-0.0028969563623028995,-0.00289548954895489,-0.0028881554822148825,-0.0028881554822148825,-0.002884488448844879,-0.0028969563623028913,-0.002891822515584878,-0.0028969563623028913,-0.00289402273560688,-0.00289548954895489,-0.002891822515584878,-0.0028932893289328877,-0.002897689768976892,-0.002894756142280897,-0.002897689768976892,-0.0028969563623028995,-0.002898423175650901,-0.002897689768976892,-0.0028969563623028995,-0.002898423175650901,-0.0028991565823248936,-0.0028991565823248936,-0.002899889988998894,-0.002897689768976892,-0.0028918225155848943,-0.0028940227356068966,-0.0028969563623028913,-0.0028888888888888914,-0.0028815548221488843,-0.0028940227356068966,-0.0028918225155848943,-0.0028910891089108854,-0.002896222955628907,-0.0028881554822148907,-0.002899156582324902,-0.0028969563623028913,-0.002894756142280889,-0.002888888888888875,-0.00289402273560688,-0.002894756142280889,-0.0028969563623028913,-0.0028991565823248936
2,-0.002423909057572418,-0.002435643564356438,-0.002489915658232484,-0.002486982031536481,-0.0024613127979464552,-0.0024173083975064197,-0.0024246424642464267,-0.002424642464246435,-0.0024136413641364157,-0.0024268426842684373,-0.0024268426842684373,-0.0024268426842684455,-0.002422442244224441,-0.0024283094976164468,-0.0024268426842684373,-0.002424642464246435,-0.002426109277594445,-0.0024253758709204274,-0.0024253758709204274,-0.0024261092775944284,-0.0024246424642464267,-0.0024261092775944284,-0.0024253758709204274,-0.002421708837550424,-0.002425375870920419,-0.002421708837550424,-0.0024231756508984173,-0.002425375870920419,-0.002422442244224408,-0.002428309497616422,-0.0024275760909424214,-0.0024173083975064197,-0.002425375870920419,-0.002428309497616422,-0.002419508617528405,-0.002430509717638416,-0.0024239090575724096,-0.0024224422442243997,-0.002424642464246402,-0.002426842684268429,-0.0024253758709204274,-0.0024283094976164303,-0.0024334433443344437,-0.002429776310964432,-0.0024231756508984255,-0.0024224422442244244,-0.002423909057572426,-0.002426842684268429,-0.002426842684268429,-0.0024253758709204274,-0.0024319765309864343
3,-0.0021239457279061177,-0.002148881554822151,-0.0021378804547121317,-0.002148881554822151,-0.0021510817748441446,-0.002102676934360096,-0.002101210121012095,-0.0020902090209020756,-0.0020975430876420914,-0.0021012101210120867,-0.002101210121012095,-0.0020872753942060727,-0.0021004767143380943,-0.0020938760542720957,-0.002104143747708098,-0.0020982764943161003,-0.002101943527686104,-0.002099009900990109,-0.002096076274294098,-0.0021004767143380943,-0.0020997433076641015,-0.002101210121012095,-0.0020946094609460802,-0.0021107444077741043,-0.002105610561056099,-0.0020909424275760845,-0.0020953428676200973,-0.0021188118811881125,-0.0020909424275760845,-0.0020968096809680903,-0.002101943527686104,-0.002092409240924086,-0.0020990099009900844,-0.0020975430876420914,-0.0020894756142280833,-0.0020938760542720874,-0.0020938760542720874,-0.002092409240924086,-0.002101943527686104,-0.0021158782544921095,-0.0021107444077741126,-0.002099009900990109,-0.0021063439677301084,-0.002111477814448113,-0.0020982764943161003,-0.0021041437477081143,-0.0021012101210121114,-0.0020982764943161003,-0.002099009900990109,-0.0021063439677301084,-0.002129079574624131
4,-0.0016457645764576553,-0.0016479647964796659,-0.0016508984231756688,-0.0016508984231756688,-0.0016464979831316644,-0.0016347634763476363,-0.0016164283094976097,-0.001604693802713598,-0.001599559955995601,-0.0015929592959295943,-0.0015966263292996063,-0.0015878254492115893,-0.001592225889255602,-0.0015914924825815929,-0.0016068940227356,-0.0015892922625595825,-0.001603960396039589,-0.0015988265493216084,-0.0015929592959295943,-0.0015951595159516049,-0.0016002933626696016,-0.001597359735973607,-0.0015988265493216084,-0.0016215621562156311,-0.001601760176017603,-0.001611294462779621,-0.0016501650165016517,-0.0016112944627796127,-0.0016032269893656128,-0.0016002933626696016,-0.0016010267693435942,-0.0016068940227356,-0.0015966263292995898,-0.0016090942427576024,-0.001599559955995601,-0.0016032269893655965,-0.001607627429409601,-0.0016083608360836098,-0.0016068940227356083,-0.0016149614961496247,-0.0016090942427576024,-0.0016046938027136062,-0.0016090942427576106,-0.0016039603960396136,-0.0016024935826916122,-0.0015922258892555855,-0.0016054272093875986,-0.0016039603960396054,-0.0016017601760176113,-0.0016112944627796127,-0.0016340300696736437
5,-0.0013252658599193182,-0.001339933993399341,-0.001325999266593319,-0.0013289328932893382,-0.0013215988265493145,-0.0012973964063072985,-0.001306930693069308,-0.0012915291529152927,-0.001295929592959297,-0.001291529152915301,-0.0012900623395672912,-0.0012893289328932906,-0.0012900623395672912,-0.0012871287128712883,-0.0012966629996332979,-0.0012885955262192815,-0.0012981298129813076,-0.0012988632196552917,-0.0012929959662632941,-0.0012929959662632859,-0.0012922625595893017,-0.0012915291529152927,-0.0013003300330033014,-0.001306930693069308,-0.0012988632196553,-0.0013098643197653028,-0.00133700036670333,-0.0013311331133113323,-0.001301063439677294,-0.0012995966263292843,-0.0012966629996332896,-0.0012966629996332979,-0.0012944627796112956,-0.0012951961862852882,-0.0012944627796112873,-0.0012959295929592806,-0.0012885955262192815,-0.0012856618995232786,-0.0013010634396773023,-0.0013135313531352983,-0.0013076640997433007,-0.0012907957462412838,-0.0012863953061972712,-0.0013003300330033014,-0.001293729372937295,-0.0012951961862852882,-0.0012863953061972874,-0.001295929592959297,-0.0013120645397873133,-0.001306930693069308,-0.0013142647598093154
6,-0.0015284195086175299,-0.00155848918225156,-0.0015386872020535483,-0.001541620828749543,-0.0015408874220755504,-0.001530619728639532,-0.001522552255225532,-0.0015247524752475179,-0.001531353135313541,-0.001533553355335543,-0.0015115511551155212,-0.001530619728639532,-0.0015276861019435373,-0.0015247524752475343,-0.001525485881921527,-0.001525485881921527,-0.0015144847818114994,-0.0015291529152915058,-0.0015262192885955193,-0.001521818848551515,-0.0015269526952695202,-0.0015284195086175299,-0.0015320865419875416,-0.0015298863219655313,-0.001525485881921527,-0.0015372203887055304,-0.0015504217088375435,-0.0015944261092775875,-0.0015599559955995614,-0.001543821048771537,-0.0015408874220755422,-0.0015269526952695202,-0.001529152915291514,-0.001535753575357529,-0.0015313531353135245,-0.0015320865419875252,-0.0015335533553355266,-0.001535753575357529,-0.001537953795379531,-0.0015320865419875334,-0.0015328199486615342,-0.0015188852218555285,-0.0015181518151815112,-0.0015225522552255158,-0.0015284195086175299,-0.00152035203520353,-0.0015240190685735253,-0.0015372203887055386,-0.001533553355335543,-0.001533553355335543,-0.0015262192885955276
