,hookload,depth,friction_factor,torque,rig_state
71,339.3249505486748,16006.905747126437,0.15,5.474748786250524,off_bottom_POOH
72,385.9587951417625,16006.905747126437,0.3,14.244547330500655,off_bottom_POOH
73,460.4725454758908,16006.905747126437,0.45,28.242243415132474,off_bottom_POOH
74,282.5896528271872,16006.905747126437,-0.15,5.214639228396448,off_bottom_RIH
75,243.39793183302183,16006.905747126437,-0.3,12.589121798671512,off_bottom_RIH
76,184.99902216578644,16006.905747126437,-0.45,23.565390233156258,off_bottom_RIH
77,338.92368818326986,16006.905747126437,0.15,5.399226503929865,off_bottom_ROB
78,381.1615546790864,16006.905747126437,0.3,13.342863184510959,off_bottom_ROB
79,437.6097904188938,16006.905747126437,0.45,23.948457222011655,off_bottom_ROB
80,307.37680067332997,15806.819425287356,0.0,0.0,off_bottom_static
81,335.60918120021586,15806.819425287356,0.15,5.319333055287594,off_bottom_POOH
82,380.88001668592614,15806.819425287356,0.3,13.833600517517274,off_bottom_POOH
83,453.1886498930278,15806.819425287356,0.45,27.417867500721467,off_bottom_POOH
84,280.48910083158233,15806.819425287356,-0.15,5.067198141651037,off_bottom_RIH
85,242.37352408570476,15806.819425287356,-0.3,12.23985950412085,off_bottom_RIH
86,185.64109323659125,15806.819425287356,-0.45,22.903616128208803,off_bottom_RIH
87,335.21955074223325,15806.819425287356,0.15,5.245991369510786,off_bottom_ROB
88,376.2238760625531,15806.819425287356,0.3,12.95836992597304,off_bottom_ROB
89,431.0047143864994,15806.819425287356,0.45,23.251352072522764,off_bottom_ROB
90,304.4810503314447,15606.733103448276,0.0,0.0,off_bottom_static
91,331.88382789967267,15606.733103448276,0.15,5.163819325642662,off_bottom_POOH
92,375.7904969205383,15606.733103448276,0.3,13.422338991886356,off_bottom_POOH
93,445.8924493806864,15606.733103448276,0.45,26.592883821429027,off_bottom_POOH
94,278.37926889675214,15606.733103448276,-0.15,4.919798030851646,off_bottom_RIH
95,241.33989985469853,15606.733103448276,-0.3,11.890625625735609,off_bottom_RIH
96,186.2714184076138,15606.733103448276,-0.45,22.24234341957499,off_bottom_RIH
97,331.5058425828629,15606.733103448276,0.15,5.092660714648872,off_bottom_ROB
98,371.27556974057796,15606.733103448276,0.3,12.573583233061616,off_bottom_ROB
99,424.3878124087504,15606.733103448276,0.45,22.553728967772447,off_bottom_ROB
100,301.5797455783376,15406.646781609195,0.0,0.0,off_bottom_static
101,336.0831608583036,15406.646781609195,0.15,6.522060754858179,off_bottom_POOH
102,387.1237151742994,15406.646781609195,0.3,16.144741759813403,off_bottom_POOH
103,464.0125974271932,15406.646781609195,0.45,30.61381081792368,off_bottom_POOH
104,268.88519074833005,15406.646781609195,-0.15,6.182958492317287,off_bottom_RIH
105,226.20238044797821,15406.646781609195,-0.3,14.238812885407915,off_bottom_RIH
106,162.45592846570855,15406.646781609195,-0.45,26.24428376973675,off_bottom_RIH
107,335.625908473414,15406.646781609195,0.15,6.435743600884577,off_bottom_ROB
108,382.01262792284854,15406.646781609195,0.3,15.181983333504814,off_bottom_ROB
109,440.7693892316245,15406.646781609195,0.45,26.2418844720208,off_bottom_ROB
110,298.67671082671603,15206.560459770115,0.0,0.0,off_bottom_static
111,324.4178525754655,15206.560459770115,0.15,4.852150359846491,off_bottom_POOH
112,365.591791018212,15206.560459770115,0.3,12.597950099817476,off_bottom_POOH
113,431.2742780553373,15206.560459770115,0.45,24.939102701234475,off_bottom_POOH
114,274.0939252576503,15206.560459770115,-0.15,4.634958576155817,off_bottom_RIH
115,239.25957116659842,15206.560459770115,-0.3,11.192086250184062,off_bottom_RIH
116,187.51584955356256,15206.560459770115,-0.45,20.919720334584255,off_bottom_RIH
117,324.0632105703296,15206.560459770115,0.15,4.7853707999238395,off_bottom_ROB
118,361.35970931005966,15206.560459770115,0.3,11.802268207681033,off_bottom_ROB
119,411.1301540763756,15206.560459770115,0.45,21.155292228022116,off_bottom_ROB
120,295.7736828450323,15006.474137931034,0.0,0.0,off_bottom_static
121,320.683949870029,15006.474137931034,0.15,4.696361349142875,off_bottom_POOH
122,360.4910618503832,15006.474137931034,0.3,12.185881127415279,off_bottom_POOH
123,423.9641145632904,15006.474137931034,0.45,24.112764793041404,off_bottom_POOH
124,271.94692552215383,15006.474137931034,-0.15,4.493203279995711,off_bottom_RIH
125,238.2159575393415,15006.474137931034,-0.3,10.843446058729032,off_bottom_RIH
126,188.13148508948612,15006.474137931034,-0.45,20.259970925032885,off_bottom_RIH
127,320.3409940248202,15006.474137931034,0.15,4.631772944206532,off_bottom_ROB
128,356.40041484048186,15006.474137931034,0.3,11.416718241200895,off_bottom_ROB
129,404.5000782822005,15006.474137931034,0.45,20.45647076318001,off_bottom_ROB
130,292.8706548633486,14806.387816091954,0.0,0.0,off_bottom_static
131,316.95036959816343,14806.387816091954,0.15,4.540632794733764,off_bottom_POOH
132,355.39047783525325,14806.387816091954,0.3,11.77383937114411,off_bottom_POOH
133,416.6540908364109,14806.387816091954,0.45,23.286453090817172,off_bottom_POOH
134,269.7989306376703,14806.387816091954,-0.15,4.351634574270666,off_bottom_RIH
135,237.17226905900415,14806.387816091954,-0.3,10.494819902226581,off_bottom_RIH
136,188.74189388179164,14806.387816091954,-0.45,19.601201529909893,off_bottom_RIH
137,316.61910972081455,14806.387816091954,0.15,4.478237383771171,off_bottom_ROB
138,351.4412672255545,14806.387816091954,0.3,11.03119580996771,off_bottom_ROB
139,397.8701414576524,14806.387816091954,0.45,19.75767535514292,off_bottom_ROB
140,289.96762688166484,14606.301494252873,0.0,0.0,off_bottom_static
141,313.2171884936199,14606.301494252873,0.15,4.3849790841975675,off_bottom_POOH
142,350.2900584792145,14606.301494252873,0.3,11.361828488452531,off_bottom_POOH
143,409.34422392576516,14606.301494252873,0.45,22.460170791636774,off_bottom_POOH
144,267.64851876629615,14606.301494252873,-0.15,4.210519053587625,off_bottom_RIH
145,236.12849969100333,14606.301494252873,-0.3,10.146208912161043,off_bottom_RIH
146,189.34685668036494,14606.301494252873,-0.45,18.9434532586117,off_bottom_RIH
147,312.89763804384614,14606.301494252873,0.15,4.324779190905288,off_bottom_ROB
148,346.482286525099,14606.301494252873,0.3,10.645704675198006,off_bottom_ROB
149,391.2403607805519,14606.301494252873,0.45,19.058909224752316,off_bottom_ROB
150,287.06459889998115,14406.215172413793,0.0,0.0,off_bottom_static
151,309.4845110682652,14406.215172413793,0.15,4.22941981350925,off_bottom_POOH
152,345.18982710143325,14406.215172413793,0.3,10.949852851684259,off_bottom_POOH
153,402.03453383172797,14406.215172413793,0.45,21.63392164557053,off_bottom_POOH
154,265.4980191678194,14406.215172413793,-0.15,4.069419981736308,off_bottom_RIH
155,235.08464266871542,14406.215172413793,-0.3,9.797614357274316,off_bottom_RIH
156,189.95126252616396,14406.215172413793,-0.45,18.28580941595869,off_bottom_RIH
157,309.17668894802455,14406.215172413793,0.15,4.171418982004435,off_bottom_ROB
158,341.5234967975151,14406.215172413793,0.3,10.26024934784173,off_bottom_ROB
159,384.61075645317794,14406.215172413793,0.45,18.36017615993538,off_bottom_ROB
160,284.1615709182974,14206.128850574712,0.0,0.0,off_bottom_static
161,305.7524835233096,14206.128850574712,0.15,4.073982395395784,off_bottom_POOH
162,340.0898118482512,14206.128850574712,0.3,10.537917738278333,off_bottom_POOH
163,394.7250441834345,14206.128850574712,0.45,20.807710083081194,off_bottom_POOH
164,263.34741486116195,14206.128850574712,-0.15,3.928340542668879,off_bottom_RIH
165,234.04069036624776,14206.128850574712,-0.3,9.449037667421303,off_bottom_RIH
166,190.5551146891199,14206.128850574712,-0.45,17.628269388838763,off_bottom_RIH
167,305.4564169746204,14206.128850574712,0.15,4.01818573355687,off_bottom_ROB
168,336.5649271873404,14206.128850574712,0.3,9.874835292499677,off_bottom_ROB
169,377.98135241456856,14206.128850574712,0.45,17.66148064926183,off_bottom_ROB
170,281.25854293661365,14006.042528735632,0.0,0.0,off_bottom_static
171,302.0825710012884,14006.042528735632,0.15,3.930351344823444,off_bottom_POOH
172,335.1656605192126,14006.042528735632,0.3,10.159398225176,off_bottom_POOH
173,387.8088138002863,14006.042528735632,0.45,20.056184269459365,off_bottom_POOH
174,261.16713243051714,14006.042528735632,-0.15,3.79290841856769,off_bottom_RIH
175,232.9824549163413,14006.042528735632,-0.3,9.103176493333775,off_bottom_RIH
176,191.06409176886197,14006.042528735632,-0.45,16.988768887759555,off_bottom_RIH
177,301.7974009235265,14006.042528735632,0.15,3.876595489812418,off_bottom_ROB
178,331.7695584616887,14006.042528735632,0.3,9.520432015256468,off_bottom_ROB
179,371.67426812583983,14006.042528735632,0.45,17.02400638942208,off_bottom_ROB
180,278.3552618754195,13805.956206896552,0.0,0.0,off_bottom_static
181,298.29176671665664,13805.956206896552,0.15,3.7640340411837694,off_bottom_POOH
182,329.8922923476648,13805.956206896552,0.3,9.715236046777536,off_bottom_POOH
183,380.11098344272955,13805.956206896552,0.45,19.157651953095407,off_bottom_POOH
184,259.04506880058113,13805.956206896552,-0.15,3.6464968520870404,off_bottom_RIH
185,231.95147946922623,13805.956206896552,-0.3,8.752211753085902,off_bottom_RIH
186,191.74032401745268,13805.956206896552,-0.45,16.317572942268992,off_bottom_RIH
187,298.01934390254905,13805.956206896552,0.15,3.7126670884360307,off_bottom_ROB
188,326.65017779603465,13805.956206896552,0.3,9.105128667988309,off_bottom_ROB
189,364.72665013329424,13805.956206896552,0.45,16.26607141693807,off_bottom_ROB
190,275.4539574822359,13605.869885057471,0.0,0.0,off_bottom_static
191,294.56548606793524,13605.869885057471,0.15,3.6093885117537483,off_bottom_POOH
192,324.7958250545054,13605.869885057471,0.3,9.30371500634665,off_bottom_POOH
193,372.80584247368205,13605.869885057471,0.45,18.33203425942372,off_bottom_POOH
194,256.89247481765113,13605.869885057471,-0.15,3.5061533707519033,off_bottom_RIH
195,230.90904063835768,13605.869885057471,-0.3,8.403761119120519,off_bottom_RIH
196,192.33252031612275,13605.869885057471,-0.45,15.662394399865303,off_bottom_RIH
197,294.30501327347696,13605.869885057471,0.15,3.5602617866911825,off_bottom_ROB
198,321.6951226207778,13605.869885057471,0.3,8.72011965047893,off_bottom_ROB
199,358.1013640379891,13605.869885057471,0.45,15.567919204364136,off_bottom_ROB
200,272.5586341311338,13405.78356321839,0.0,0.0,off_bottom_static
201,420.0490858759185,13405.78356321839,0.15,28.13315548898948,off_bottom_POOH
202,584.9523497646983,13405.78356321839,0.3,59.53128834675283,off_bottom_POOH
203,773.8923290095029,13405.78356321839,0.45,95.43643813772643,off_bottom_POOH
204,129.51755000806784,13405.78356321839,-0.15,27.298848079486305,off_bottom_RIH
205,-29.935307474741816,13405.78356321839,-0.3,57.67482965622181,off_bottom_RIH
206,-213.17637356010866,13405.78356321839,-0.45,92.5109690646842,off_bottom_RIH
207,418.33438567056135,13405.78356321839,0.15,27.806352804466737,off_bottom_ROB
208,570.2492271908559,13405.78356321839,0.3,56.734066526799985,off_bottom_ROB
209,721.3534892749412,13405.78356321839,0.45,85.45884910696391,off_bottom_ROB
210,269.6712110098138,13205.69724137931,0.0,0.0,off_bottom_static
211,287.14283282475475,13205.69724137931,0.15,3.3016971542049887,off_bottom_POOH
212,314.6274777948627,13205.69724137931,0.3,8.480836150003807,off_bottom_POOH
213,358.22188263016756,13205.69724137931,0.45,16.680555120527014,off_bottom_POOH
214,252.60570875463884,13205.69724137931,-0.15,3.225549736748887,off_bottom_RIH
215,228.84273178732818,13205.69724137931,-0.3,7.706875982023215,off_bottom_RIH
216,193.77986893292052,13205.69724137931,-0.45,14.30693083112821,off_bottom_RIH
217,286.9067921121504,13205.69724137931,0.15,3.257154431825371,off_bottom_ROB
218,311.8094831788315,13205.69724137931,0.3,7.950288689543024,off_bottom_ROB
219,344.87669853503803,13205.69724137931,0.45,14.171524265840702,off_bottom_ROB
220,266.7840204624375,13005.61091954023,0.0,0.0,off_bottom_static
221,283.443822423309,13005.61091954023,0.15,3.14948093156696,off_bottom_POOH
222,309.5498755549845,13005.61091954023,0.3,8.070133957659687,off_bottom_POOH
223,350.9379523393625,13005.61091954023,0.45,15.856166418634135,off_bottom_POOH
224,250.4657722517707,13005.61091954023,-0.15,3.085439603403614,off_bottom_RIH
225,227.81296789122445,13005.61091954023,-0.3,7.358608484909606,off_bottom_RIH
226,194.629971861126,13005.61091954023,-0.45,13.606188304456639,off_bottom_RIH
227,283.2204435701136,13005.61091954023,0.15,3.107312307826535,off_bottom_ROB
228,306.87317273397383,13005.61091954023,0.3,7.566078708765251,off_bottom_ROB
229,338.2719063292236,13005.61091954023,0.45,13.474473954883539,off_bottom_ROB
230,263.89696382472255,12805.52459770115,0.0,0.0,off_bottom_static
231,279.7675631158699,12805.52459770115,0.15,3.0016892887021105,off_bottom_POOH
232,304.50244186668755,12805.52459770115,0.3,7.665564843819983,off_bottom_POOH
233,343.70047000137924,12805.52459770115,0.45,15.041536677539867,off_bottom_POOH
234,248.31252404433127,12805.52459770115,-0.15,2.9479508733314232,off_bottom_RIH
235,226.7584680968667,12805.52459770115,-0.3,7.015088222823953,off_bottom_RIH
236,195.39775065273156,12805.52459770115,-0.45,12.920889434179655,off_bottom_RIH
237,279.5570061633174,12805.52459770115,0.15,2.9619221874943333,off_bottom_ROB
238,301.9657464663788,12805.52459770115,0.3,7.187726656147145,off_bottom_ROB
239,331.70909459114296,12805.52459770115,0.45,12.786160598691938,off_bottom_ROB
240,261.008024714854,12605.438275862069,0.0,0.0,off_bottom_static
241,276.1436324385963,12605.438275862069,0.15,2.8639169224096275,off_bottom_POOH
242,299.5446464904188,12605.438275862069,0.3,7.277729208320985,off_bottom_POOH
243,336.6056405489071,12605.438275862069,0.45,14.253038200600013,off_bottom_POOH
244,246.1151906274534,12605.438275862069,-0.15,2.8183133005780494,off_bottom_RIH
245,225.6373676068289,12605.438275862069,-0.3,6.683693691021072,off_bottom_RIH
246,196.0836827276013,12605.438275862069,-0.45,12.25063664101138,off_bottom_RIH
247,275.9454654217702,12605.438275862069,0.15,2.826472517947701,off_bottom_ROB
248,297.14378625093633,12605.438275862069,0.3,6.8253571919037,off_bottom_ROB
249,325.2743867915707,12605.438275862069,0.45,12.121427451589962,off_bottom_ROB
250,258.1189907778315,12405.351954022988,0.0,0.0,off_bottom_static
251,352.71510790755417,12405.351954022988,0.15,18.094281810400627,off_bottom_POOH
252,457.5045936850391,12405.351954022988,0.3,38.099846798576834,off_bottom_POOH
253,577.78395018885,12405.351954022988,0.45,61.00980969843095,off_bottom_POOH
254,165.8979720019451,12405.351954022988,-0.15,17.648932423453942,off_bottom_RIH
255,64.7837631000082,12405.351954022988,-0.3,36.96531262434288,off_bottom_RIH
256,-49.45090906801856,12405.351954022988,-0.45,58.74173767765913,off_bottom_RIH
257,351.6280892302884,12405.351954022988,0.15,17.886510348794065,off_bottom_ROB
258,448.16167699492013,12405.351954022988,0.3,36.317891458308935,off_bottom_ROB
259,544.3040679807951,12405.351954022988,0.45,54.637840681203365,off_bottom_ROB
260,255.23242733504057,12205.265632183908,0.0,0.0,off_bottom_static
261,268.95472809800134,12205.265632183908,0.15,2.598860174260471,off_bottom_POOH
262,289.6652873390035,12205.265632183908,0.3,6.508144567338646,off_bottom_POOH
263,322.4591755875232,12205.265632183908,0.45,12.68328925996622,off_bottom_POOH
264,241.69735292987295,12205.265632183908,-0.15,2.5636719946969557,off_bottom_RIH
265,223.3431273733356,12205.265632183908,-0.3,6.030817655023917,off_bottom_RIH
266,197.09260326888614,12205.265632183908,-0.45,10.978319209087656,off_bottom_RIH
267,268.7799700207856,12205.265632183908,0.15,2.565805650628468,off_bottom_ROB
268,287.53553617380805,12205.265632183908,0.3,6.10661157999165,off_bottom_ROB
269,312.4465447397662,12205.265632183908,0.45,10.798944036925512,off_bottom_ROB
270,252.33779464821487,12005.179310344827,0.0,0.0,off_bottom_static
271,265.43359982293276,12005.179310344827,0.15,2.4814301055877173,off_bottom_POOH
272,284.84463960396636,12005.179310344827,0.3,6.147088538945053,off_bottom_POOH
273,315.56581443819624,12005.179310344827,0.45,11.933625962616677,off_bottom_POOH
274,239.41924722196245,12005.179310344827,-0.15,2.4481124350585666,off_bottom_RIH
275,222.067037369281,12005.179310344827,-0.3,5.727425023096332,off_bottom_RIH
276,197.3165650619598,12005.179310344827,-0.45,10.393725502832792,off_bottom_RIH
277,265.268981290151,12005.179310344827,0.15,2.4502763406149826,off_bottom_ROB
278,282.845595002527,12005.179310344827,0.3,5.7700603785949305,off_bottom_ROB
279,306.1961161816631,12005.179310344827,0.45,10.169824596070299,off_bottom_ROB
280,249.4371002893151,11805.092988505747,0.0,0.0,off_bottom_static
281,272.72986486117935,11805.092988505747,0.15,4.433040651212975,off_bottom_POOH
282,301.59064744890134,11805.092988505747,0.3,9.9100358933036,off_bottom_POOH
283,340.8918495673521,11805.092988505747,0.45,17.34451906044105,off_bottom_POOH
284,226.28233739403998,11805.092988505747,-0.15,4.407199027998167,off_bottom_RIH
285,199.01730105945086,11805.092988505747,-0.3,9.585118877042317,off_bottom_RIH
286,164.77249820551035,11805.092988505747,-0.45,16.07181762097971,off_bottom_RIH
287,272.4554435321976,11805.092988505747,0.15,4.380860557142105,off_bottom_ROB
288,298.8185926841975,11805.092988505747,0.3,9.384745255783667,off_bottom_ROB
289,329.3628278399816,11805.092988505747,0.45,15.165529431973388,off_bottom_ROB
290,246.5340908657433,11605.006666666666,0.0,0.0,off_bottom_static
291,258.4045273061787,11605.006666666666,0.15,2.251393114537626,off_bottom_POOH
292,275.1907636222158,11605.006666666666,0.3,5.424498705750569,off_bottom_POOH
293,301.75138679212154,11605.006666666666,0.45,10.430301832063883,off_bottom_POOH
294,234.84322999867112,11605.006666666666,-0.15,2.2177226945320214,off_bottom_RIH
295,219.47402994200112,11605.006666666666,-0.3,5.125133987113649,off_bottom_RIH
296,197.70009639377247,11605.006666666666,-0.45,9.233432809362515,off_bottom_RIH
297,258.2586607746295,11605.006666666666,0.15,2.223758955912468,off_bottom_ROB
298,273.4559061279863,11605.006666666666,0.3,5.0970463537246475,off_bottom_ROB
299,293.67038415401953,11605.006666666666,0.45,8.908326610262778,off_bottom_ROB
300,243.6310628840596,11404.920344827586,0.0,0.0,off_bottom_static
301,254.90199391715305,11404.920344827586,0.15,2.1389858506610127,off_bottom_POOH
302,270.37452000891363,11404.920344827586,0.3,5.065770774822119,off_bottom_POOH
303,294.84471119943333,11404.920344827586,0.45,9.679617905000539,off_bottom_POOH
304,232.5467224706901,11404.920344827586,-0.15,2.1040001094627714,off_bottom_RIH
305,218.16218724781478,11404.920344827586,-0.3,4.82678674570789,off_bottom_RIH
306,197.89245187321674,11404.920344827586,-0.45,8.653048410401013,off_bottom_RIH
307,254.76485327096995,11404.920344827586,0.15,2.112987795542003,off_bottom_ROB
308,268.7749630556651,11404.920344827586,0.3,4.763687274230127,off_bottom_ROB
309,287.4089005347616,11404.920344827586,0.45,8.278616178217597,off_bottom_ROB
310,240.72803490237584,11204.834022988505,0.0,0.0,off_bottom_static
311,251.4080079172131,11204.834022988505,0.15,2.028181222237975,off_bottom_POOH
312,265.58187304878754,11204.834022988505,0.3,4.711467216364166,off_bottom_POOH
313,287.94362960392226,11204.834022988505,0.45,8.929982852407896,off_bottom_POOH
314,230.24519678818004,11204.834022988505,-0.15,1.9912184283677006,off_bottom_RIH
315,216.8487028942429,11204.834022988505,-0.3,4.5287473154369104,off_bottom_RIH
316,198.08352266201624,11204.834022988505,-0.45,8.072904890935401,off_bottom_RIH
317,251.2792231496045,11204.834022988505,0.15,2.0037498943516776,off_bottom_ROB
318,264.12394421201174,11204.834022988505,0.3,4.435938987610833,off_bottom_ROB
319,281.1541579898454,11204.834022988505,0.45,7.650169697611502,off_bottom_ROB
320,237.84469593346407,11004.747701149425,0.0,0.0,off_bottom_static
321,247.97577744208652,11004.747701149425,0.15,1.924993691947951,off_bottom_POOH
322,261.00067691760745,11004.747701149425,0.3,4.39203905011524,off_bottom_POOH
323,281.3248259557715,11004.747701149425,0.45,8.227109034170622,off_bottom_POOH
324,227.92778825401248,11004.747701149425,-0.15,1.8853548677673098,off_bottom_RIH
325,215.46077681139295,11004.747701149425,-0.3,4.2494120150709085,off_bottom_RIH
326,198.13848138758178,11004.747701149425,-0.45,7.5244479621965015,off_bottom_RIH
327,247.85453058679303,11004.747701149425,0.15,1.9019815525957517,off_bottom_ROB
328,259.6810100754353,11004.747701149425,0.3,4.142524121032414,off_bottom_ROB
329,275.16002972696475,11004.747701149425,0.45,7.064842183837377,off_bottom_ROB
330,234.89435406852954,10804.661379310344,0.0,0.0,off_bottom_static
331,244.4471221927497,10804.661379310344,0.15,1.8163717596920579,off_bottom_POOH
332,256.60349174514977,10804.661379310344,0.3,4.12042738312258,off_bottom_POOH
333,275.4632971331988,10804.661379310344,0.45,7.680715432007737,off_bottom_POOH
334,225.55732065591138,10804.661379310344,-0.15,1.776435521294524,off_bottom_RIH
335,214.03669869431872,10804.661379310344,-0.3,3.9629306034726395,off_bottom_RIH
336,198.1720560185486,10804.661379310344,-0.45,6.964729109492556,off_bottom_RIH
337,244.3336250705281,10804.661379310344,0.15,1.7948144859082453,off_bottom_ROB
338,255.36596459268665,10804.661379310344,0.3,3.886326762633371,off_bottom_ROB
339,269.7639112264353,10804.661379310344,0.45,6.6057817148497,off_bottom_ROB
340,231.74242383109396,10604.575057471264,0.0,0.0,off_bottom_static
341,240.71015663564435,10604.575057471264,0.15,1.7062386036655277,off_bottom_POOH
342,251.92655554217117,10604.575057471264,0.3,3.833655034519073,off_bottom_POOH
343,269.056419853847,10604.575057471264,0.45,7.069182166411451,off_bottom_POOH
344,222.95924538867726,10604.575057471264,-0.15,1.6721278274342586,off_bottom_RIH
345,212.29809947567574,10604.575057471264,-0.3,3.6970711914667276,off_bottom_RIH
346,197.79726920622903,10604.575057471264,-0.45,6.442941801551023,off_bottom_RIH
347,240.60397720098732,10604.575057471264,0.15,1.6860579565041482,off_bottom_ROB
348,250.80868336967504,10604.575057471264,0.3,3.6220217766127174,off_bottom_ROB
349,263.87846105425956,10604.575057471264,0.45,6.092119288108916,off_bottom_ROB
350,228.42560779193468,10404.488735632183,0.0,0.0,off_bottom_static
