,flaw_geometry,flaw_orientation,flaw_location,flaw_theta,flaw_depth,flaw_length,K_r,L_r,K_r_allowable
0,thin_pipe,circumferential,external_surface,90,14.8,1,0.028277281568372923,0.680451845476267,0.8780662784885012
1,thin_pipe,circumferential,external_surface,90,14.8,5,0.05249023792434181,0.734276318078467,0.8520202370519908
2,thin_pipe,circumferential,external_surface,90,14.8,10,0.11655505179162651,0.7983233950074508,0.8144227203467348
3,thin_pipe,circumferential,external_surface,90,14.8,15,0.18937420285183787,0.8586378352957699,0.7712840735477047
4,thin_pipe,circumferential,external_surface,90,14.8,20,0.23766453403598456,0.9152961492856722,0.7231971156748781
5,thin_pipe,circumferential,external_surface,90,14.8,25,0.279030250612714,0.9684934160903003,0.6713354340068772
6,thin_pipe,circumferential,external_surface,90,14.8,30,0.3149420225537935,1.0184750780784373,0.5305433661709675
7,thin_pipe,circumferential,external_surface,90,14.700000000000001,35,0.3473074638958963,1.0604931190254012,0.3533226242653865
8,thin_pipe,circumferential,external_surface,90,13.700000000000001,40,0.37778658055524955,1.050152890136404,0.3899071411246459
9,thin_pipe,circumferential,external_surface,90,12.4,50,0.41562681457346773,1.041717340029083,0.4228460178609349
10,thin_pipe,circumferential,external_surface,90,11.5,60,0.43752593986859767,1.0354609398334844,0.44924917511167567
11,thin_pipe,circumferential,external_surface,90,10.4,80,0.46420963151430206,1.0319362593066803,0.46491803085554967
12,thin_pipe,circumferential,external_surface,90,9.6,100,0.4785490812967381,1.0246343695281432,0.49933277934876363
13,thin_pipe,circumferential,external_surface,90,9.1,120,0.49196898539105927,1.0243736412057822,0.5006076184975486
14,thin_pipe,circumferential,external_surface,90,8.5,150,0.507172341148866,1.0214964861449038,0.5149698469937682
15,thin_pipe,circumferential,external_surface,90,8.0,180,0.5189574580927856,1.016246054346506,0.5423621522995455
16,thin_pipe,circumferential,external_surface,90,7.7,200,0.5257063106272671,1.0116186854090499,0.5678324400034627
