,flaw_geometry,flaw_orientation,flaw_location,flaw_theta,flaw_depth,flaw_length,K_r,L_r,K_r_allowable
0,thin_pipe,circumferential,external_surface,90,0.5,150,0.07079971748155318,0.6800279176479659,0.8782564977631667
1,thin_pipe,circumferential,external_surface,90,0.6,150,0.07747675642398345,0.6827741389981374,0.8770242497284148
2,thin_pipe,circumferential,external_surface,90,0.7,150,0.0836171490686781,0.6855457857013885,0.8757805931663192
3,thin_pipe,circumferential,external_surface,90,0.8,150,0.0893326824726519,0.6883431982951292,0.874525375275448
4,thin_pipe,circumferential,external_surface,90,0.9,150,0.09470100426935142,0.6911667231601178,0.8732409780393953
5,thin_pipe,circumferential,external_surface,90,1.0,150,0.09977864929944513,0.6940167126423106,0.8719195121470796
6,thin_pipe,circumferential,external_surface,90,1.1,150,0.10460829686677411,0.6968935251777036,0.8705856091036258
7,thin_pipe,circumferential,external_surface,90,1.2000000000000002,150,0.10922310460616537,0.6997975254202504,0.8692390998284936
8,thin_pipe,circumferential,external_surface,90,1.3,150,0.1136494411013464,0.7027290843729419,0.8678374845789265
9,thin_pipe,circumferential,external_surface,90,1.4,150,0.11790868595283734,0.7056885795221405,0.8664193424036303
10,thin_pipe,circumferential,external_surface,90,1.5,150,0.12201845906838821,0.7086763949752597,0.8649876295970668
11,thin_pipe,circumferential,external_surface,90,1.6,150,0.12599348593088502,0.7116929216018861,0.8635149743023767
12,thin_pipe,circumferential,external_surface,90,1.7000000000000002,150,0.12984622251804137,0.7147385571784419,0.8620066488899326
13,thin_pipe,circumferential,external_surface,90,1.8,150,0.13358731676045993,0.717813706536492,0.8604837070253472
14,thin_pipe,circumferential,external_surface,90,1.9000000000000001,150,0.1372259559443941,0.7209187817148001,0.8589306846852455
15,thin_pipe,circumferential,external_surface,90,2.0,150,0.1407701327310576,0.7240542021152417,0.8573258181721675
16,thin_pipe,circumferential,external_surface,90,2.1,150,0.14422685194798887,0.7272203946626902,0.8557052009201264
17,thin_pipe,circumferential,external_surface,90,2.2,150,0.14760229351411916,0.7304177939689901,0.8540614407090529
18,thin_pipe,circumferential,external_surface,90,2.3,150,0.1509019423624237,0.7336468425011369,0.8523532368762816
19,thin_pipe,circumferential,external_surface,90,2.4000000000000004,150,0.15413069318061834,0.7369079907537911,0.8506280519219644
20,thin_pipe,circumferential,external_surface,90,2.5,150,0.15729293569025196,0.7402016974262527,0.8488820708099545
21,thin_pipe,circumferential,external_surface,90,2.6,150,0.1603926247094695,0.7435284296040283,0.8470632695405836
22,thin_pipe,circumferential,external_surface,90,2.7,150,0.16343333819185846,0.7468886629451305,0.8452261524119469
23,thin_pipe,circumferential,external_surface,90,2.8000000000000003,150,0.16641832567119924,0.7502828818712505,0.8433652897444348
24,thin_pipe,circumferential,external_surface,90,2.9000000000000004,150,0.16935054898211724,0.75371157976395,0.841428140567073
25,thin_pipe,circumferential,external_surface,90,3.0,150,0.17223271671056245,0.7571752591660253,0.8394712275014274
26,thin_pipe,circumferential,external_surface,90,3.1,150,0.1750673135152687,0.7606744319882002,0.8374815839528491
27,thin_pipe,circumferential,external_surface,90,3.2,150,0.17785662522372797,0.7642096197213104,0.8354178187125222
28,thin_pipe,circumferential,external_surface,90,3.3000000000000003,150,0.18060276042392404,0.7677813536541471,0.8333327186005122
