,flaw_geometry,flaw_orientation,flaw_location,flaw_theta,flaw_depth,flaw_length,K_r,L_r,K_r_allowable
0,thin_pipe,circumferential,embedded,90,11,5,0.23083777423488516,0.7747841843027922,0.8291521602425259
1,thin_pipe,circumferential,embedded,90,11,10,0.25449005253671875,1.0174271442332175,0.5360648218206062
2,thin_pipe,circumferential,embedded,90,9,15,0.3085474800794387,1.0718649473698199,0.31738867997787573
3,thin_pipe,circumferential,embedded,90,7,20,0.33570117059564775,1.0121385138085865,0.564901603093227
4,thin_pipe,circumferential,embedded,90,5,25,0.31953618446985405,0.8888323669349368,0.746599843674847
5,thin_pipe,circumferential,embedded,90,5,30,0.33232973781976527,0.9327654123573228,0.706872648313277
6,thin_pipe,circumferential,embedded,90,5,35,0.34252008998990624,0.9717193935793867,0.6679881028791769
7,thin_pipe,circumferential,embedded,90,5,40,0.350997898722382,1.0064545789109167,0.597815956404765
8,thin_pipe,circumferential,embedded,90,3,50,0.2678694029673733,0.8032993416037787,0.8111530957844024
9,thin_pipe,circumferential,embedded,90,3,60,0.2737645165517717,0.8228374192912551,0.7978433220620282
10,thin_pipe,circumferential,embedded,90,3,80,0.284731333104124,0.8519654287800211,0.7764503825380296
11,thin_pipe,circumferential,embedded,90,3,100,0.29564513675158194,0.8726284032384974,0.7601002985432865
12,thin_pipe,circumferential,embedded,90,3,120,0.3070761980907887,0.8880423123764689,0.7472664663790458
13,thin_pipe,circumferential,embedded,90,3,150,0.32588308639473723,0.904991738644247,0.7324974758606068
14,thin_pipe,circumferential,embedded,90,3,180,0.3474812787666,0.9172591988842482,0.721403083204661
15,thin_pipe,circumferential,embedded,90,3,200,0.3639319610270425,0.9237130103448564,0.7154188827942847
16,thin_pipe,axial,embedded,90,11,5,0.23119463324763304,0.7747841843027922,0.8291521602425259
17,thin_pipe,axial,embedded,90,11,10,0.2547638875593284,1.0174271442332175,0.5360648218206062
18,thin_pipe,axial,embedded,90,9,15,0.3088455352357148,1.0718649473698199,0.31738867997787573
19,thin_pipe,axial,embedded,90,7,20,0.33609787779384037,1.0121385138085865,0.564901603093227
20,thin_pipe,axial,embedded,90,5,25,0.32009839419559855,0.8888323669349368,0.746599843674847
21,thin_pipe,axial,embedded,90,5,30,0.33284825913386606,0.9327654123573228,0.706872648313277
22,thin_pipe,axial,embedded,90,5,35,0.3429933504253252,0.9717193935793867,0.6679881028791769
23,thin_pipe,axial,embedded,90,5,40,0.35142623194879624,1.0064545789109167,0.597815956404765
24,thin_pipe,axial,embedded,90,3,50,0.2684583676958354,0.8032993416037787,0.8111530957844024
25,thin_pipe,axial,embedded,90,3,60,0.2743322641385194,0.8228374192912551,0.7978433220620282
26,thin_pipe,axial,embedded,90,3,80,0.28526375833808965,0.8519654287800211,0.7764503825380296
27,thin_pipe,axial,embedded,90,3,100,0.29614974547761236,0.8726284032384974,0.7601002985432865
28,thin_pipe,axial,embedded,90,3,120,0.3075583701429215,0.8880423123764689,0.7472664663790458
29,thin_pipe,axial,embedded,90,3,150,0.3263385080848629,0.904991738644247,0.7324974758606068
30,thin_pipe,axial,embedded,90,3,180,0.3479154704812719,0.9172591988842482,0.721403083204661
31,thin_pipe,axial,embedded,90,3,200,0.36435407449150303,0.9237130103448564,0.7154188827942847
