,flaw_geometry,flaw_orientation,flaw_location,flaw_theta,flaw_depth,flaw_length,K_r,L_r,K_r_allowable
0,thin_pipe,circumferential,external_surface,90,0.5,15,0.07079149702947227,0.6710364084103747,0.8821616888791904
1,thin_pipe,circumferential,external_surface,90,0.6,15,0.07746684274396506,0.6719222640810757,0.8817769838542736
2,thin_pipe,circumferential,external_surface,90,0.7,15,0.08360552527654465,0.6728121504493566,0.8813905283979219
3,thin_pipe,circumferential,external_surface,90,0.8,15,0.08931933146077237,0.6737060944034122,0.8810023108332625
4,thin_pipe,circumferential,external_surface,90,0.9,15,0.09468590870300696,0.6746041230834948,0.8806123193739611
5,thin_pipe,circumferential,external_surface,90,1.0,15,0.09976179161312376,0.6755062638852801,0.8802205421227588
6,thin_pipe,circumferential,external_surface,90,1.1,15,0.10458965926039297,0.6764125444632956,0.879826967069984
7,thin_pipe,circumferential,external_surface,90,1.2000000000000002,15,0.1092026690412188,0.6773229927344123,0.8794315820920358
8,thin_pipe,circumferential,external_surface,90,1.3,15,0.11362718929697822,0.6782376368814053,0.8790343749498379
9,thin_pipe,circumferential,external_surface,90,1.4,15,0.11788459938183553,0.6791565053565812,0.8786353332872632
10,thin_pipe,circumferential,external_surface,90,1.5,15,0.12199251895310011,0.6800796268854765,0.8782332954796739
11,thin_pipe,circumferential,external_surface,90,1.6,15,0.12596567323905136,0.6810070304706263,0.877817163238494
12,thin_pipe,circumferential,external_surface,90,1.7000000000000002,15,0.12981651795854707,0.6819387453954074,0.8773990964701547
13,thin_pipe,circumferential,external_surface,90,1.8,15,0.13355570077899984,0.6828748012279582,0.876979081907233
14,thin_pipe,circumferential,external_surface,90,1.9000000000000001,15,0.13719240871905164,0.6838152278251725,0.8765571061527391
15,thin_pipe,circumferential,external_surface,90,2.0,15,0.1407346341677941,0.6847600553367778,0.8761331556782872
16,thin_pipe,circumferential,external_surface,90,2.1,15,0.1441893816760418,0.6857093142094903,0.8757072168222303
17,thin_pipe,circumferential,external_surface,90,2.2,15,0.14756283088130673,0.6866630351912576,0.8752792757877572
18,thin_pipe,circumferential,external_surface,90,2.3,15,0.15086046643035378,0.6876212493355843,0.874849318640951
19,thin_pipe,circumferential,external_surface,90,2.4000000000000004,15,0.15408718271979943,0.688583988005949,0.8744173313088073
20,thin_pipe,circumferential,external_surface,90,2.5,15,0.1572473691751039,0.689551282880309,0.8739832995772132
21,thin_pipe,circumferential,external_surface,90,2.6,15,0.1603449803132311,0.6905231659557002,0.873539378753049
22,thin_pipe,circumferential,external_surface,90,2.7,15,0.16338359378139014,0.6914996695529328,0.8730865994689396
23,thin_pipe,circumferential,external_surface,90,2.8000000000000003,15,0.1663664588016776,0.692480826321384,0.8726316626305324
24,thin_pipe,circumferential,external_surface,90,2.9000000000000004,15,0.16929653689161936,0.6934666692438924,0.8721745529445438
25,thin_pipe,circumferential,external_surface,90,3.0,15,0.17217653631453678,0.694457231641758,0.8717152549607552
26,thin_pipe,circumferential,external_surface,90,3.1,15,0.1750089414008901,0.6954525471798463,0.8712537530696453
27,thin_pipe,circumferential,external_surface,90,3.2,15,0.17779603764413396,0.6964526498718034,0.870790031499972
28,thin_pipe,circumferential,external_surface,90,3.3000000000000003,15,0.18053993329232906,0.6974575740853861,0.8703240743163021
29,thin_pipe,circumferential,external_surface,90,3.4000000000000004,15,0.18324257801562663,0.6984673545479042,0.8698558654164862
30,thin_pipe,circumferential,external_surface,90,3.5,15,0.18590577911954745,0.6994820263517862,0.8693853885290792
31,thin_pipe,circumferential,external_surface,90,3.6,15,0.1885312156872556,0.700501624960266,0.8689048470774701
32,thin_pipe,circumferential,external_surface,90,3.7,15,0.19112045096525693,0.701526186213196,0.8684138939078567
33,thin_pipe,circumferential,external_surface,90,3.8000000000000003,15,0.1936749432520493,0.7025557463329919,0.8679205453621491
34,thin_pipe,circumferential,external_surface,90,3.9000000000000004,15,0.19619605550511413,0.703590341930711,0.8674247838969213
35,thin_pipe,circumferential,external_surface,90,4.0,15,0.1986850638459477,0.7046300100122679,0.866926591779538
36,thin_pipe,circumferential,external_surface,90,4.1,15,0.20114316511379168,0.7056747879847934,0.8664259510851073
37,thin_pipe,circumferential,external_surface,90,4.2,15,0.20357148359496768,0.7067247136631405,0.8659228436933639
38,thin_pipe,circumferential,external_surface,90,4.300000000000001,15,0.2059710770351872,0.7077798252765385,0.8654172512854799
39,thin_pipe,circumferential,external_surface,90,4.4,15,0.20834294202606002,0.7088401614754065,0.8649091553407998
40,thin_pipe,circumferential,external_surface,90,4.5,15,0.21068801884362076,0.7099057613383248,0.8643985371335007
41,thin_pipe,circumferential,external_surface,90,4.6000000000000005,15,0.21300719580550545,0.7109766643791723,0.8638696946698369
42,thin_pipe,circumferential,external_surface,90,4.7,15,0.2153013132040442,0.7120529105544331,0.8633366928003133
43,thin_pipe,circumferential,external_surface,90,4.8,15,0.21757116686465305,0.7131345402706807,0.8628010247773794
44,thin_pipe,circumferential,external_surface,90,4.9,15,0.21981751137225264,0.7142215943922424,0.8622626703633206
45,thin_pipe,circumferential,external_surface,90,5.0,15,0.22204106300279997,0.7153141142490502,0.8617216090898354
46,thin_pipe,circumferential,external_surface,90,5.1000000000000005,15,0.22424250239222118,0.7164121416446855,0.8611778202540519
47,thin_pipe,circumferential,external_surface,90,5.2,15,0.22642247697093518,0.7175157188646213,0.8606312829144448
48,thin_pipe,circumferential,external_surface,90,5.300000000000001,15,0.22858160318865067,0.7186248886846722,0.8600819758866517
