,flaw_geometry,flaw_orientation,flaw_location,flaw_theta,flaw_depth,flaw_length,K_r,L_r,K_r_allowable
0,thin_pipe,axial,external_surface,90,1.0,40,0.09681538587427536,0.7707660601979427,0.8315755073664293
1,thin_pipe,axial,external_surface,90,1.1,40,0.10148234431628293,0.7732990010177266,0.8300478803717247
2,thin_pipe,axial,external_surface,90,1.2,40,0.10594172292571066,0.7758554505364198,0.828506075184311
3,thin_pipe,axial,external_surface,90,1.3,40,0.11021899971856591,0.7784357101103305,0.8269499100549627
4,thin_pipe,axial,external_surface,90,1.4,40,0.11433483223040526,0.7810400860184207,0.8253585637898634
5,thin_pipe,axial,external_surface,90,1.5,40,0.11830624528756613,0.7836688895601621,0.8237209631772765
6,thin_pipe,axial,external_surface,90,1.6,40,0.12214746705070408,0.7863224371556932,0.8220679483745454
7,thin_pipe,axial,external_surface,90,1.7000000000000002,40,0.1258705328278607,0.7890010504483319,0.8203993190155014
8,thin_pipe,axial,external_surface,90,1.8,40,0.1294857309468071,0.7917050564095153,0.8186801924542242
9,thin_pipe,axial,external_surface,90,1.9,40,0.13300193842429756,0.794434787446228,0.8169241998319401
10,thin_pipe,axial,external_surface,90,2.0,40,0.13642687800059178,0.7971905815109899,0.8151514412776455
11,thin_pipe,axial,external_surface,90,2.1,40,0.1397673179464519,0.799972782214473,0.8133616957520521
12,thin_pipe,axial,external_surface,90,2.2,40,0.14301480977546585,0.8027817389408191,0.8114968354680498
13,thin_pipe,axial,external_surface,90,2.3,40,0.14618871786782855,0.8056178069657349,0.8096134040341525
14,thin_pipe,axial,external_surface,90,2.4000000000000004,40,0.14929390845242146,0.8084813475774429,0.8077117280683609
15,thin_pipe,axial,external_surface,90,2.5,40,0.1523346190257745,0.8113727282005615,0.8057623703657377
16,thin_pipe,axial,external_surface,90,2.6,40,0.15531466678258016,0.8142923225230067,0.8037613794468051
17,thin_pipe,axial,external_surface,90,2.7,40,0.1582375046920466,0.8172405106259918,0.8017407913205624
18,thin_pipe,axial,external_surface,90,2.8,40,0.16110626830412905,0.8202176791172172,0.7996956199982527
19,thin_pipe,axial,external_surface,90,2.9000000000000004,40,0.1639238150924761,0.8232242212673393,0.7975698321529415
20,thin_pipe,axial,external_surface,90,3.0,40,0.16669275773890846,0.8262605371498124,0.7954229926691763
21,thin_pipe,axial,external_surface,90,3.1,40,0.16941549246203738,0.8293270337841991,0.7932548137621211
22,thin_pipe,axial,external_surface,90,3.2,40,0.17209422326303905,0.8324241252830535,0.7910114897512218
23,thin_pipe,axial,external_surface,90,3.3000000000000003,40,0.1747309827854668,0.8355522330024703,0.7887306950917781
24,thin_pipe,axial,external_surface,90,3.4000000000000004,40,0.17732765034962103,0.8387117856964168,0.7864269729834077
25,thin_pipe,axial,external_surface,90,3.5,40,0.17988596761552555,0.8419032196749527,0.7840573289818551
26,thin_pipe,axial,external_surface,90,3.6,40,0.1824075522447637,0.8451269789664488,0.7816345048975508
27,thin_pipe,axial,external_surface,90,3.7,40,0.18489390986498386,0.8483835154839273,0.7791870470098677
28,thin_pipe,axial,external_surface,90,3.8000000000000003,40,0.1873464445878301,0.8516732891956388,0.7766765802910685
29,thin_pipe,axial,external_surface,90,3.9000000000000004,40,0.18976646828841262,0.8549967683000083,0.7741032778498076
30,thin_pipe,axial,external_surface,90,4.0,40,0.19215520881994144,0.8583544294050717,0.7715035089789196
31,thin_pipe,axial,external_surface,90,4.1,40,0.19451381730909312,0.8617467577125439,0.768836753640246
32,thin_pipe,axial,external_surface,90,4.2,40,0.1968433746547241,0.86517424720665,0.7661041467737765
33,thin_pipe,axial,external_surface,90,4.300000000000001,40,0.19914489733367285,0.8686374008478699,0.7633431062407829
34,thin_pipe,axial,external_surface,90,4.4,40,0.20141934260178962,0.872136730771737,0.760503688569784
35,thin_pipe,axial,external_surface,90,4.5,40,0.2036676131653797,0.87567275849285,0.757602573676135
36,thin_pipe,axial,external_surface,90,4.6,40,0.20589056138743958,0.879246015114252,0.7546709145318123
37,thin_pipe,axial,external_surface,90,4.7,40,0.20808899308401252,0.882857041542343,0.751641631648836
38,thin_pipe,axial,external_surface,90,4.800000000000001,40,0.2102636709583745,0.886506388707495,0.7485624295232113
39,thin_pipe,axial,external_surface,90,4.9,40,0.21241531771433161,0.8901946177905441,0.7454458662928043
40,thin_pipe,axial,external_surface,90,5.0,40,0.21454461888445656,0.8939223004553422,0.7422133445265711
41,thin_pipe,axial,external_surface,90,5.1000000000000005,40,0.21665222540445808,0.8976900190875556,0.738946104908058
42,thin_pipe,axial,external_surface,90,5.2,40,0.2187387559609148,0.9014983670399075,0.7356085665180185
43,thin_pipe,axial,external_surface,90,5.3,40,0.22080479913621878,0.9053479488840612,0.7321802458391043
44,thin_pipe,axial,external_surface,90,5.4,40,0.22285091537165863,0.9092393806693585,0.728714654873587
45,thin_pipe,axial,external_surface,90,5.5,40,0.2248776387670646,0.9131732901886264,0.7251371981631446
46,thin_pipe,axial,external_surface,90,5.6000000000000005,40,0.22688547873326814,0.9171503172512748,0.7215025902090211
47,thin_pipe,axial,external_surface,90,5.7,40,0.22887492151174893,0.9211711139639237,0.7178008379364479
48,thin_pipe,axial,external_surface,90,5.800000000000001,40,0.2308464315742092,0.9252363450187922,0.7139913994054907
49,thin_pipe,axial,external_surface,90,5.9,40,0.2328004529133924,0.9293466879901053,0.7101396874907109
50,thin_pipe,axial,external_surface,90,6.0,40,0.23473741023521993,0.933502833638776,0.7061647134802695
