,flaw_geometry,flaw_orientation,flaw_location,flaw_theta,flaw_depth,flaw_length,K_r,L_r,K_r_allowable
0,thin_pipe,circumferential,external_surface,90,0.5,5,0.07078921344192168,0.6685447112171637,0.8832235351450574
1,thin_pipe,circumferential,external_surface,90,0.6,5,0.07746409455835056,0.668922819939951,0.8830645895305453
2,thin_pipe,circumferential,external_surface,90,0.7,5,0.08360230982506045,0.6693017704559027,0.8829052900513278
3,thin_pipe,circumferential,external_surface,90,0.8,5,0.08931564605775767,0.6696815664903377,0.882745635141392
4,thin_pipe,circumferential,external_surface,90,0.9,5,0.09468175064479102,0.6700622118062026,0.8825847581683278
5,thin_pipe,circumferential,external_surface,90,1.0,5,0.09975715817786915,0.6704437102047461,0.8824190829282503
6,thin_pipe,circumferential,external_surface,90,1.1,5,0.10458454770793693,0.6708260655262117,0.8822530355479191
7,thin_pipe,circumferential,external_surface,90,1.2000000000000002,5,0.1091970766129126,0.6712092816505454,0.8820866143423703
8,thin_pipe,circumferential,external_surface,90,1.3,5,0.11362111321552458,0.67159336249812,0.8819198176090839
9,thin_pipe,circumferential,external_surface,90,1.4,5,0.11787803685112395,0.67197831203048,0.8817526436276597
10,thin_pipe,circumferential,external_surface,90,1.5,5,0.12198546715804025,0.6723641342511006,0.8815850906594884
11,thin_pipe,circumferential,external_surface,90,1.6,5,0.12595812934540418,0.6727508332061691,0.8814171569474119
12,thin_pipe,circumferential,external_surface,90,1.7000000000000002,5,0.129808479112754,0.6731384129853832,0.8812488407153762
13,thin_pipe,circumferential,external_surface,90,1.8,5,0.13354716410800963,0.6735268777227698,0.8810801401680768
14,thin_pipe,circumferential,external_surface,90,1.9000000000000001,5,0.13718337133014508,0.673916231597525,0.8809110534905928
15,thin_pipe,circumferential,external_surface,90,2.0,5,0.14072509314840648,0.6743064788348738,0.8807415788480145
16,thin_pipe,circumferential,external_surface,90,2.1,5,0.14417933409358297,0.6746976237069524,0.8805717143850598
17,thin_pipe,circumferential,external_surface,90,2.2,5,0.14755227378297903,0.6750896705337124,0.8804014582256813
18,thin_pipe,circumferential,external_surface,90,2.3,5,0.15084939684296736,0.6754826236838481,0.880230808472664
19,thin_pipe,circumferential,external_surface,90,2.4000000000000004,5,0.15407559764958534,0.6758764875757479,0.8800597632072121
20,thin_pipe,circumferential,external_surface,90,2.5,5,0.15723526560752443,0.6762712666784686,0.8798883204885257
21,thin_pipe,circumferential,external_surface,90,2.6,5,0.16033235521278794,0.6766669655127372,0.8797164783533657
22,thin_pipe,circumferential,external_surface,90,2.7,5,0.16337044409142965,0.6770635886519759,0.879544234815609
23,thin_pipe,circumferential,external_surface,90,2.8000000000000003,5,0.16635278144419366,0.6774611407233573,0.8793715878657898
24,thin_pipe,circumferential,external_surface,90,2.9000000000000004,5,0.1692823287670534,0.6778596264088821,0.8791985354706322
25,thin_pipe,circumferential,external_surface,90,3.0,5,0.17216179430157527,0.678259050446491,0.8790250755725666
26,thin_pipe,circumferential,external_surface,90,3.1,5,0.17499366235625896,0.6786594176312015,0.8788512060892364
27,thin_pipe,circumferential,external_surface,90,3.2,5,0.17778021840239042,0.6790607328162768,0.8786769249129904
28,thin_pipe,circumferential,external_surface,90,3.3000000000000003,5,0.18052357066565036,0.6794630009144257,0.878502229910362
29,thin_pipe,circumferential,external_surface,90,3.4000000000000004,5,0.18322566879359595,0.6798662268990342,0.8783271189215334
30,thin_pipe,circumferential,external_surface,90,3.5,5,0.18588832006893682,0.6802704158054306,0.8781476872049981
31,thin_pipe,circumferential,external_surface,90,3.6,5,0.1885132035518055,0.6806755727321856,0.8779658905604091
