,K_r,K_r_allowable,L_r,component,final_flaw_depth,final_flaw_length,flaw_geometry,flaw_location,flaw_orientation,flaw_theta,initial_flaw_depth,initial_flaw_length,service_life
10,0.26081443409092625,0.5442086703327191,1.0159017408875661,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",7.80916005053132,80,thin_pipe,internal_surface,axial,90,1.9000000000000001,80,6
11,0.2606151846572577,0.3965308944269318,1.0483950543427039,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",7.80916005053132,100,thin_pipe,internal_surface,axial,90,1.9000000000000001,100,6
12,0.26060510807240694,0.3122322243679266,1.07361248062885,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",7.80916005053132,120,thin_pipe,internal_surface,axial,90,1.9000000000000001,120,6
13,0.26060510807240694,0.0,1.101961065671393,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",7.80916005053132,150,thin_pipe,internal_surface,axial,90,1.9000000000000001,150,6
14,0.22877955594146082,0.6126694239751825,1.0040015791181056,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",6.002910680719772,180,thin_pipe,internal_surface,axial,90,1.8,180,6
15,0.22873715771712522,0.5704009698678565,1.0111640035961604,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",6.002910680719772,200,thin_pipe,internal_surface,axial,90,1.8,200,6
0,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,5,thin_pipe,external_surface,circumferential,90,24.900000000000002,5,6
1,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,10,thin_pipe,external_surface,circumferential,90,24.900000000000002,10,6
2,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,15,thin_pipe,external_surface,circumferential,90,24.900000000000002,15,6
3,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,20,thin_pipe,external_surface,circumferential,90,24.900000000000002,20,6
4,0.24116830358081692,0.0,1.0973917380305434,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",17.907498842348105,25,thin_pipe,external_surface,circumferential,90,17.900000000000002,25,6
5,0.30295330767020134,0.3010967465467543,1.0774967113877925,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",16.08794764316475,30,thin_pipe,external_surface,circumferential,90,1.9000000000000001,30,6
6,0.3374123338160077,0.0,1.1357154353782202,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",16.092696679290096,35,thin_pipe,external_surface,circumferential,90,0.7,35,6
7,0.3470402056675321,0.77675973846908,0.8515658885020603,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",8.650543877786205,40,thin_pipe,external_surface,circumferential,90,0.5,40,6
8,0.3972190371547464,0.6875361663044324,0.9525527872827334,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",10.564952862594083,50,thin_pipe,external_surface,circumferential,90,0.5,50,6
9,0.45289749967405796,0.0,1.1079679220625924,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",12.726926132396535,60,thin_pipe,external_surface,circumferential,90,0.5,60,6
10,0.573216447604126,0.0,1.7483211413878534,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",17.346255376019105,80,thin_pipe,external_surface,circumferential,90,0.5,80,6
11,0.6929842939416416,0.0,3.219328321363618,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",20.978758288367114,100,thin_pipe,external_surface,circumferential,90,0.5,100,6
12,0.8284946759635728,0.0,6.837513665197775,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",23.51497809332564,120,thin_pipe,external_surface,circumferential,90,0.5,120,6
13,1.1125178207475919,0.0,7.988321830710359,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",25.89453250817693,150,thin_pipe,external_surface,circumferential,90,0.5,150,6
14,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,180,thin_pipe,external_surface,circumferential,90,0.5,180,6
15,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,200,thin_pipe,external_surface,circumferential,90,0.5,200,6
0,0.6389834383871672,0.6085070335463076,1.0046815423129583,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",44.78780244973088,5,thin_pipe,external_surface,axial,90,2.2,5,6
1,0.5046863904556563,0.6633002981289078,0.9761949490800451,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",27.905104584918217,10,thin_pipe,external_surface,axial,90,2.1,10,6
2,0.5042464749493666,0.0,1.0987924444855997,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",27.905104584918217,15,thin_pipe,external_surface,axial,90,2.1,15,6
3,0.4060518489727154,0.0,1.0973839631537088,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",18.089929361460587,20,thin_pipe,external_surface,axial,90,2.0,20,6
4,0.334431608238806,0.6703345162296396,0.9694685646329977,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",12.233467584589901,25,thin_pipe,external_surface,axial,90,1.9000000000000001,25,6
5,0.33420809459633377,0.5866755364409685,1.0083390851841962,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",12.233467584589901,30,thin_pipe,external_surface,axial,90,1.9000000000000001,30,6
6,0.33398199473799217,0.4076254124054235,1.0455220271668704,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",12.233467584589901,35,thin_pipe,external_surface,axial,90,1.9000000000000001,35,6
7,0.33395396377632103,0.2914038087405731,1.0810087662314714,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",12.233467584589901,40,thin_pipe,external_surface,axial,90,1.9000000000000001,40,6
8,0.2806666086959687,0.6652946480675895,0.9742908971167478,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",8.611619751677686,50,thin_pipe,external_surface,axial,90,1.8,50,6
9,0.28049476033684784,0.6116917504830783,1.0041612907075332,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",8.611619751677686,60,thin_pipe,external_surface,axial,90,1.8,60,6
10,0.28021597266138787,0.37702027285690043,1.0536684839106336,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",8.611619751677686,80,thin_pipe,external_surface,axial,90,1.8,80,6
11,0.28021597266138787,0.2630440561482237,1.0920717634777104,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",8.611619751677686,100,thin_pipe,external_surface,axial,90,1.8,100,6
12,0.24064284461599045,0.6533471081862424,0.9855894392553058,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",6.329769541872125,120,thin_pipe,external_surface,axial,90,1.7000000000000002,120,6
13,0.24052350260833785,0.5997869980096253,1.006125882641672,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",6.329769541872125,150,thin_pipe,external_surface,axial,90,1.7000000000000002,150,6
14,0.2404337788887993,0.5166581481297626,1.021164893524342,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",6.329769541872125,180,thin_pipe,external_surface,axial,90,1.7000000000000002,180,6
15,0.2403857004686481,0.47800332367330234,1.0290915659720896,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",6.329769541872125,200,thin_pipe,external_surface,axial,90,1.7000000000000002,200,6
0,0.28911685224299855,0.0,1.2021269789757056,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",23.431314896045805,5,thin_pipe,embedded,circumferential,90,2.1,5,6
1,0.2956752347112058,0.0,1.5390663807363023,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",17.278884693953174,10,thin_pipe,embedded,circumferential,90,1.1,10,6
2,0.304287615156018,0.0,1.7257449477098146,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",14.37102550850304,15,thin_pipe,embedded,circumferential,90,0.9,15,6
3,0.3610902770868991,0.0,1.5982154985032544,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",11.425392852151445,20,thin_pipe,embedded,circumferential,90,0.8,20,6
4,0.32995675562530974,0.7121302442841521,0.9272224711987287,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",5.414665732195656,25,thin_pipe,embedded,circumferential,90,0.7,25,6
5,0.37523588837146726,0.0,1.1389152872702837,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",6.681696667939586,30,thin_pipe,embedded,circumferential,90,0.7,30,6
6,0.13491967757691578,0.9022950182975542,0.6201251308978027,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.096092166887478,35,thin_pipe,embedded,circumferential,90,0.5,35,6
7,0.1397772922254459,0.8995609918495642,0.627518499090057,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.1460545352319746,40,thin_pipe,embedded,circumferential,90,0.5,40,6
8,0.15123002223402418,0.8934072426756436,0.6436007099310644,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2670451966458744,50,thin_pipe,embedded,circumferential,90,0.5,50,6
9,0.1663813728703674,0.8852756426127213,0.663663043132124,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.4332443740128877,60,thin_pipe,embedded,circumferential,90,0.5,60,6
10,0.217209875421943,0.8521279565036086,0.7340726940551174,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.0273008090049194,80,thin_pipe,embedded,circumferential,90,0.5,80,6
11,0.33722335439625833,0.6665712354133102,0.973072109683913,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.6532560381469947,100,thin_pipe,embedded,circumferential,90,0.5,100,6
12,0.6762515395799485,0.0,4.232489294187097,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",10.726185614041244,120,thin_pipe,embedded,circumferential,90,0.5,120,6
13,1.1252683875007603,0.9875055359525302,0.22531185857898622,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",88.54390696536656,150,thin_pipe,embedded,circumferential,90,0.5,150,6
14,1.0893386570367969,0.9966511893597501,0.11591598131731008,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",145.7808938725509,180,thin_pipe,embedded,circumferential,90,0.5,180,6
15,1.1540909103624233,0.9974566517364608,0.10100642076800112,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",161.69567278637845,200,thin_pipe,embedded,circumferential,90,0.5,200,6
0,0.28921492259858056,0.0,1.2021269789757056,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",23.431314896045805,5,thin_pipe,embedded,axial,90,2.1,5,6
1,0.295881457863653,0.0,1.5390663807363023,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",17.278884693953174,10,thin_pipe,embedded,axial,90,1.1,10,6
2,0.304574161789419,0.0,1.7257449477098146,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",14.37102550850304,15,thin_pipe,embedded,axial,90,0.9,15,6
3,0.3614431874040442,0.0,1.5982154985032544,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",11.425392852151445,20,thin_pipe,embedded,axial,90,0.8,20,6
4,0.33047900845390715,0.7121302442841521,0.9272224711987287,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",5.414665732195656,25,thin_pipe,embedded,axial,90,0.7,25,6
5,0.37562022532042055,0.0,1.1389152872702837,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",6.681696667939586,30,thin_pipe,embedded,axial,90,0.7,30,6
6,0.1352985741189276,0.9022950182975542,0.6201251308978027,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.096092166887478,35,thin_pipe,embedded,axial,90,0.5,35,6
7,0.14016229697773905,0.8995609918495642,0.627518499090057,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.1460545352319746,40,thin_pipe,embedded,axial,90,0.5,40,6
8,0.15162934892811328,0.8934072426756436,0.6436007099310644,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2670451966458744,50,thin_pipe,embedded,axial,90,0.5,50,6
9,0.16680007415054732,0.8852756426127213,0.663663043132124,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.4332443740128877,60,thin_pipe,embedded,axial,90,0.5,60,6
10,0.21769794734974193,0.8521279565036086,0.7340726940551174,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",2.0273008090049194,80,thin_pipe,embedded,axial,90,0.5,80,6
11,0.3376464086413607,0.6665712354133102,0.973072109683913,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",3.6532560381469947,100,thin_pipe,embedded,axial,90,0.5,100,6
12,0.6768892732792515,0.0,4.232489294187097,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",10.726185614041244,120,thin_pipe,embedded,axial,90,0.5,120,6
13,1.1264418726225944,0.9875055359525302,0.22531185857898622,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",88.54390696536656,150,thin_pipe,embedded,axial,90,0.5,150,6
14,1.0905045956810993,0.9966511893597501,0.11591598131731008,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",145.7808938725509,180,thin_pipe,embedded,axial,90,0.5,180,6
15,1.1553082982657885,0.9974566517364608,0.10100642076800112,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",161.69567278637845,200,thin_pipe,embedded,axial,90,0.5,200,6
0,0.49698891225127473,0.0,1.7019431237607405,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",25.26046864272616,5,thin_pipe,internal_surface,circumferential,90,6.4,5,6
1,0.47760420208244025,0.5797236330955208,1.0095353621501486,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",23.309986040127747,10,thin_pipe,internal_surface,circumferential,90,6.300000000000001,10,6
2,0.45924017710692244,0.3356618510711878,1.0659146364665555,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",21.568599909758756,15,thin_pipe,internal_surface,circumferential,90,6.2,15,6
3,0.4264046003215781,0.40057333036233506,1.0473381562345219,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",18.593242355232018,20,thin_pipe,internal_surface,circumferential,90,6.0,20,6
4,0.4112527482733676,0.3094125781588419,1.0745814652432157,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",17.296260674670506,25,thin_pipe,internal_surface,circumferential,90,5.9,25,6
5,0.39716697107904375,0.2781414708035676,1.086027631357254,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",16.131641332348124,30,thin_pipe,internal_surface,circumferential,90,5.800000000000001,30,6
6,0.38392696196502235,0.27870368741887735,1.0858098679952244,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",15.073959962344636,35,thin_pipe,internal_surface,circumferential,90,5.7,35,6
7,0.37132200621522454,0.3018325038694159,1.0772352792199358,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",14.100334501416729,40,thin_pipe,internal_surface,circumferential,90,5.6000000000000005,40,6
8,0.35948614030596776,0.0,1.0945114638348423,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",13.215705551428734,50,thin_pipe,internal_surface,circumferential,90,5.5,50,6
9,0.3482193801980689,0.0,1.0958773210319197,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",12.400237860093705,60,thin_pipe,internal_surface,circumferential,90,5.4,60,6
10,0.32792892227113,0.302676029334236,1.0769355544545574,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",10.997148435280613,80,thin_pipe,internal_surface,circumferential,90,5.2,80,6
11,0.3187283035762238,0.28087442855476896,1.0849723388842243,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",10.388678286767828,100,thin_pipe,internal_surface,circumferential,90,5.1000000000000005,100,6
12,0.31005719914108615,0.28489884509058544,1.0834373828526807,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",9.831078048274305,120,thin_pipe,internal_surface,circumferential,90,5.0,120,6
13,0.3018535684621224,0.2680890793048521,1.0900097909145372,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",9.317698914199898,150,thin_pipe,internal_surface,circumferential,90,4.9,150,6
14,0.2940664043754021,0.2711438001529255,1.0887832136227367,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",8.843118975735253,180,thin_pipe,internal_surface,circumferential,90,4.8,180,6
15,0.2795998412251607,0.41611830502037245,1.0433799441665124,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",7.992565060513054,200,thin_pipe,internal_surface,circumferential,90,4.6000000000000005,200,6
0,0.6278261088004681,0.5785068263587936,1.00974680032743,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",45.2414855420672,5,thin_pipe,internal_surface,axial,90,8.100000000000001,5,6
1,0.4616681923234893,0.0,1.146199141987301,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",24.481385859061554,10,thin_pipe,internal_surface,axial,90,7.2,10,6
2,0.4210559122016769,0.3080640062713466,1.075047450617449,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",20.36337417117808,15,thin_pipe,internal_surface,axial,90,6.9,15,6
3,0.38600890634953533,0.33153601566652735,1.0672264316499365,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",17.114318783458256,20,thin_pipe,internal_surface,axial,90,6.6000000000000005,20,6
4,0.36536946568794915,0.3040959640388375,1.0764352704002629,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",15.332970871732055,25,thin_pipe,internal_surface,axial,90,6.4,25,6
5,0.34649315972306066,0.3170888366769911,1.0719654978882542,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",13.789489952812094,30,thin_pipe,internal_surface,axial,90,6.2,30,6
6,0.3377458484984685,0.2714623711178093,1.088656241540744,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",13.101998072871243,35,thin_pipe,internal_surface,axial,90,6.1000000000000005,35,6
7,0.32161089149779376,0.3211079932133051,1.0706237878004123,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",11.879999214548219,40,thin_pipe,internal_surface,axial,90,5.9,40,6
8,0.3070075513992043,0.301709469291751,1.077278996346996,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",10.825567273372712,50,thin_pipe,internal_surface,axial,90,5.7,50,6
9,0.30018775300553746,0.0,1.096491448029722,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",10.349928954589249,60,thin_pipe,internal_surface,axial,90,5.6000000000000005,60,6
10,0.2813192088178315,0.2772753635782865,1.0863641849987171,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",9.089647951212754,80,thin_pipe,internal_surface,axial,90,5.300000000000001,80,6
11,0.2754839775888327,0.0,1.1041702479723883,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",8.716400085029031,100,thin_pipe,internal_surface,axial,90,5.2,100,6
12,0.26984348179906065,0.0,1.1103282523666047,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",8.363040107755335,120,thin_pipe,internal_surface,axial,90,5.1000000000000005,120,6
13,0.2590825598169322,0.0,1.0957166200014572,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",7.7091988289867235,150,thin_pipe,internal_surface,axial,90,4.9,150,6
14,0.25393389770034125,0.0,1.0943716301593907,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",7.405781814882897,180,thin_pipe,internal_surface,axial,90,4.8,180,6
15,0.24403903158691212,0.33876589320107936,1.0649392498472032,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",6.83977985166538,200,thin_pipe,internal_surface,axial,90,4.6000000000000005,200,6
0,,,,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",,5,thin_pipe,external_surface,circumferential,90,24.900000000000002,5,6
1,,,,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",,10,thin_pipe,external_surface,circumferential,90,24.900000000000002,10,6
2,,,,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",,15,thin_pipe,external_surface,circumferential,90,24.900000000000002,15,6
