,K_r,K_r_allowable,L_r,component,final_flaw_depth,final_flaw_length,flaw_geometry,flaw_location,flaw_orientation,flaw_theta,initial_flaw_depth,initial_flaw_length,service_life
6,0.10646752815944124,0.8343086416690757,0.7661096173572907,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2716805667675668,35,thin_pipe,internal_surface,axial,90,1,35,5
7,0.10646953084174288,0.8333084473659005,0.7678229297836361,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2716805667675668,40,thin_pipe,internal_surface,axial,90,1,40,5
8,0.10647313119730833,0.8314912191373002,0.7709058175450755,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2716805667675668,50,thin_pipe,internal_surface,axial,90,1,50,5
9,0.10647626116804455,0.8298731032601251,0.7735887969442645,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2716805667675668,60,thin_pipe,internal_surface,axial,90,1,60,5
10,0.10648134963299498,0.8272390661122837,0.7779562637641902,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2716805667675668,80,thin_pipe,internal_surface,axial,90,1,80,5
11,0.10648521358835336,0.825210718160332,0.7812774192922092,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2716805667675668,100,thin_pipe,internal_surface,axial,90,1,100,5
12,0.1064881875319899,0.8236166479663534,0.7838363444290871,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2716805667675668,120,thin_pipe,internal_surface,axial,90,1,120,5
13,0.10649150070232777,0.8218389932706799,0.7866899736498271,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2716805667675668,150,thin_pipe,internal_surface,axial,90,1,150,5
14,0.10649389904127195,0.8205510315179264,0.7887575097701983,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2716805667675668,180,thin_pipe,internal_surface,axial,90,1,180,5
15,0.10649515362265052,0.8198769080654263,0.7898396650319162,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.2716805667675668,200,thin_pipe,internal_surface,axial,90,1,200,5
0,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,5,thin_pipe,external_surface,circumferential,90,13,5,5
1,0.1409518530622366,0.8277741688994947,0.7770690159627274,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",13.010256779836753,10,thin_pipe,external_surface,circumferential,90,13,10,5
2,0.20377565215948473,0.7891241216962356,0.8350126487863587,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",13.548734640716082,15,thin_pipe,external_surface,circumferential,90,13,15,5
3,0.2421336584114874,0.732848049142594,0.9045980880299144,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",14.402336803901493,20,thin_pipe,external_surface,circumferential,90,13,20,5
4,0.27334614805766655,0.6507774905762151,0.9879961873765536,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",15.343590114937134,25,thin_pipe,external_surface,circumferential,90,13,25,5
5,0.3028786403315121,0.30010024600557356,1.0778511618582467,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",16.09486729403792,30,thin_pipe,external_surface,circumferential,90,9,30,5
6,0.33581942409795584,0.0,1.1464257833273153,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",16.27213231059742,35,thin_pipe,external_surface,circumferential,90,1,35,5
7,0.3605986679690541,0.0,1.2668676165433128,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",17.126315256032417,40,thin_pipe,external_surface,circumferential,90,1,40,5
8,0.4086820121465445,0.0,1.5720623451165945,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",18.67909516197113,50,thin_pipe,external_surface,circumferential,90,1,50,5
9,0.4591112223712456,0.0,1.9348291499526693,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",19.777696100757808,60,thin_pipe,external_surface,circumferential,90,1,60,5
10,0.5652153004173872,0.0,2.9528223455589577,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",21.460462188329203,80,thin_pipe,external_surface,circumferential,90,1,80,5
11,0.6823040775281971,0.0,4.861134604103114,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",22.966807416794154,100,thin_pipe,external_surface,circumferential,90,1,100,5
12,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,120,thin_pipe,external_surface,circumferential,90,1,120,5
13,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,150,thin_pipe,external_surface,circumferential,90,1,150,5
14,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,180,thin_pipe,external_surface,circumferential,90,1,180,5
15,,,,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",,200,thin_pipe,external_surface,circumferential,90,1,200,5
0,2.127151975526729,0.9300415025030592,0.5333173177109486,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",497.3781075136946,5,thin_pipe,external_surface,axial,90,3,5,5
1,0.11121859395082502,0.8406961533618558,0.7550071758994162,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,10,thin_pipe,external_surface,axial,90,1,10,5
2,0.11122207467872687,0.8390186423568852,0.7579763217529928,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,15,thin_pipe,external_surface,axial,90,1,15,5
3,0.11122505408497085,0.8375714610848549,0.7605204742955588,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,20,thin_pipe,external_surface,axial,90,1,20,5
4,0.11122769134165833,0.8362556133439041,0.7627744946180027,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,25,thin_pipe,external_surface,axial,90,1,25,5
5,0.1112300797052099,0.8350629889858671,0.7648174358006311,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,30,thin_pipe,external_surface,axial,90,1,30,5
6,0.11123227454362157,0.8339661967407325,0.7666962185298896,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,35,thin_pipe,external_surface,axial,90,1,35,5
7,0.11123430930565908,0.832948709601217,0.7684391532319212,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,40,thin_pipe,external_surface,axial,90,1,40,5
8,0.11123797517402195,0.8310833413505454,0.7715821150307415,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,50,thin_pipe,external_surface,axial,90,1,50,5
9,0.11124117807494445,0.8294253872193108,0.774331149782609,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,60,thin_pipe,external_surface,axial,90,1,60,5
10,0.11124643122216894,0.8267024922565824,0.7788459507274648,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,80,thin_pipe,external_surface,axial,90,1,80,5
11,0.11125046414500503,0.8245630392362074,0.7823171237455192,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,100,thin_pipe,external_surface,axial,90,1,100,5
12,0.11125359422248522,0.8228828766556977,0.7850142510599553,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,120,thin_pipe,external_surface,axial,90,1,120,5
13,0.11125710614537329,0.8209957792836975,0.7880435661548539,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,150,thin_pipe,external_surface,axial,90,1,150,5
14,0.11125966284633915,0.8196155484433759,0.7902510239485806,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,180,thin_pipe,external_surface,axial,90,1,180,5
15,0.11126100450266764,0.818869921878131,0.7914101176435753,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",1.3252250505719108,200,thin_pipe,external_surface,axial,90,1,200,5
0,0.33208429213968105,0.0,2.922081308593877,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",44.79460009520556,5,thin_pipe,embedded,circumferential,90,3,5,5
1,0.24935389825313126,0.8090681239267529,0.8064388888747369,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",7.117765576231907,10,thin_pipe,embedded,circumferential,90,1,10,5
2,0.30866079522138695,0.0,1.4094815339493456,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",12.169016325550785,15,thin_pipe,embedded,circumferential,90,1,15,5
3,0.3560855126860273,0.0,3.2681016791666457,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",17.677910545463035,20,thin_pipe,embedded,circumferential,90,1,20,5
4,0.3951159929751644,0.0,6.8067472685741315,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",23.692222760708884,25,thin_pipe,embedded,circumferential,90,1,25,5
5,0.4292921697478222,0.0,4.638985962261903,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",30.284937118824153,30,thin_pipe,embedded,circumferential,90,1,30,5
6,0.4696625495404854,0.0,2.1564631219158232,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",37.85276202393597,35,thin_pipe,embedded,circumferential,90,1,35,5
7,0.5052173514333125,0.0,1.1873454634652365,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",46.094457727776195,40,thin_pipe,embedded,circumferential,90,1,40,5
8,0.5620746732845514,0.9319931337030446,0.5262796901167649,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",64.93214211784458,50,thin_pipe,embedded,circumferential,90,1,50,5
9,0.596482335632505,0.9757317936387614,0.3156099871054795,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",84.78033817323646,60,thin_pipe,embedded,circumferential,90,1,60,5
10,0.6298737504890721,0.9919883784629271,0.1799984821732058,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",118.08870899025881,80,thin_pipe,embedded,circumferential,90,1,80,5
11,0.6655707232127542,0.9952745162515987,0.13788829919230053,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",138.844415221999,100,thin_pipe,embedded,circumferential,90,1,100,5
12,0.7085086810610669,0.9966392507820757,0.11612555859296482,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",154.54157315106522,120,thin_pipe,embedded,circumferential,90,1,120,5
13,0.821704770042484,0.9973193169642163,0.10364300813005342,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",164.12500412053373,150,thin_pipe,embedded,circumferential,90,1,150,5
14,0.9702049357279785,0.9976648022718375,0.09670009584700034,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",169.92052151657663,180,thin_pipe,embedded,circumferential,90,1,180,5
15,1.091555096741631,0.997831499251088,0.09316775729812368,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",173.2703048858279,200,thin_pipe,embedded,circumferential,90,1,200,5
0,0.3321559148756228,0.0,2.922081308593877,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",44.79460009520556,5,thin_pipe,embedded,axial,90,3,5,5
1,0.24990674348516206,0.8090681239267529,0.8064388888747369,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",7.117765576231907,10,thin_pipe,embedded,axial,90,1,10,5
2,0.3089539566194959,0.0,1.4094815339493456,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",12.169016325550785,15,thin_pipe,embedded,axial,90,1,15,5
3,0.35642488820611284,0.0,3.2681016791666457,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",17.677910545463035,20,thin_pipe,embedded,axial,90,1,20,5
4,0.39549374585860697,0.0,6.8067472685741315,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",23.692222760708884,25,thin_pipe,embedded,axial,90,1,25,5
5,0.4297029222136308,0.0,4.638985962261903,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",30.284937118824153,30,thin_pipe,embedded,axial,90,1,30,5
6,0.4701030108405461,0.0,2.1564631219158232,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",37.85276202393597,35,thin_pipe,embedded,axial,90,1,35,5
7,0.5056839630113358,0.0,1.1873454634652365,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",46.094457727776195,40,thin_pipe,embedded,axial,90,1,40,5
8,0.5628195271910458,0.9319931337030446,0.5262796901167649,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",64.93214211784458,50,thin_pipe,embedded,axial,90,1,50,5
9,0.5971947787266755,0.9757317936387614,0.3156099871054795,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",84.78033817323646,60,thin_pipe,embedded,axial,90,1,60,5
10,0.6306167494150055,0.9919883784629271,0.1799984821732058,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",118.08870899025881,80,thin_pipe,embedded,axial,90,1,80,5
11,0.6663850503640729,0.9952745162515987,0.13788829919230053,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",138.844415221999,100,thin_pipe,embedded,axial,90,1,100,5
12,0.709397936077355,0.9966392507820757,0.11612555859296482,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",154.54157315106522,120,thin_pipe,embedded,axial,90,1,120,5
13,0.8227135534057461,0.9973193169642163,0.10364300813005342,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",164.12500412053373,150,thin_pipe,embedded,axial,90,1,150,5
14,0.971327271289978,0.9976648022718375,0.09670009584700034,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",169.92052151657663,180,thin_pipe,embedded,axial,90,1,180,5
15,1.0927526892551902,0.997831499251088,0.09316775729812368,"75ft Buoyancy Jt. 2500 ft rating, OuterDia, max_dam, @avg elev 380.4",173.2703048858279,200,thin_pipe,embedded,axial,90,1,200,5
