,flaw_geometry,flaw_orientation,flaw_location,flaw_theta,flaw_depth,flaw_length,K_r,L_r,K_r_allowable
0,thin_pipe,axial,embedded,90,1.0,15,0.12336936126727024,0.5917920167607885,0.9121624946167766
1,thin_pipe,axial,embedded,90,1.1,15,0.13044194529221018,0.595675747168268,0.9108545331716096
2,thin_pipe,axial,embedded,90,1.2,15,0.13728398883258947,0.5995978621486406,0.9095336445826488
3,thin_pipe,axial,embedded,90,1.3,15,0.1439072333054427,0.6035588137435114,0.9081620720966345
4,thin_pipe,axial,embedded,90,1.4,15,0.15032019421310142,0.6075590596971893,0.9067726016375979
5,thin_pipe,axial,embedded,90,1.5,15,0.15652941908517795,0.6115990635273559,0.9053517322767
6,thin_pipe,axial,embedded,90,1.6,15,0.16254028411694135,0.6156792945964815,0.9038895981399679
7,thin_pipe,axial,embedded,90,1.7000000000000002,15,0.16835749756278334,0.6198002281839864,0.902412878422036
8,thin_pipe,axial,embedded,90,1.8,15,0.17398541452207045,0.6239623455591565,0.9008760376519335
9,thin_pipe,axial,embedded,90,1.9,15,0.17942822961118818,0.628166134054808,0.8993215000406579
10,thin_pipe,axial,embedded,90,2.0,15,0.18469009043139992,0.6324120871417096,0.8977226359524847
11,thin_pipe,axial,embedded,90,2.1,15,0.18977515983703167,0.6367007045037596,0.8960856404860691
12,thin_pipe,axial,embedded,90,2.2,15,0.19468764542297162,0.6410324921139221,0.8944193728149803
13,thin_pipe,axial,embedded,90,2.3,15,0.19943180840009272,0.6454079623109207,0.8926950076810762
14,thin_pipe,axial,embedded,90,2.4000000000000004,15,0.2040119599070258,0.6498276338766937,0.8909532228652286
15,thin_pipe,axial,embedded,90,2.5,15,0.20843245006813035,0.6542920321146088,0.8891385150947849
16,thin_pipe,axial,embedded,90,2.6,15,0.21269765327641657,0.658801688928437,0.8873031672384185
17,thin_pipe,axial,embedded,90,2.7,15,0.21681195195138947,0.6633571429020887,0.8854042339334502
18,thin_pipe,axial,embedded,90,2.8,15,0.22077972019615916,0.6679589393801068,0.8834697761307679
19,thin_pipe,axial,embedded,90,2.9000000000000004,15,0.22460530822419209,0.6726076305489196,0.8814793462900411
20,thin_pipe,axial,embedded,90,3.0,15,0.22829302805606783,0.6773037755188507,0.879439927649485
21,thin_pipe,axial,embedded,90,3.1,15,0.2318471407415917,0.6820479404068809,0.8773500999323176
22,thin_pipe,axial,embedded,90,3.2,15,0.23527184520264952,0.6868406984201645,0.8751995570991473
23,thin_pipe,axial,embedded,90,3.3000000000000003,15,0.23857126869007728,0.6916826299402934,0.8730017655026908
24,thin_pipe,axial,embedded,90,3.4000000000000004,15,0.2417494587849533,0.6965743226083081,0.8707336150211323
25,thin_pipe,axial,embedded,90,3.5,15,0.24481037683832588,0.7015163714104471,0.8684185970024788
26,thin_pipe,axial,embedded,90,3.6,15,0.24775789272469098,0.7065093787646356,0.866026028691476
